loja_id,loja,produto_id,produto,marca,categoria,grupo,quantidade_minima,quantidade
3,AUTORIZADA ATACADO,9fb815c2-6aa0-4d8e-a462-5f1a395ba7aa,FERRAMENTA SOLDA PASTA WYLIE WL-201 138ºC 30G,"","","",0,2
3,AUTORIZADA ATACADO,871f2513-2944-4529-9499-2dceec4af230,FERRAMENTA SPRAY CONGELANTE V7 400ML MECHANIC,"","","",0,1
3,AUTORIZADA ATACADO,a7062aa2-8d57-4c7a-b073-6d376bf1f7e9,FERRAMENTA SUPORTE ALINHADOR FACE ID IPHONE 13/ 15 YCS-F15,"","","",0,2
3,AUTORIZADA ATACADO,eb7cf955-567b-4394-b18f-3a891f4321db,FERRAMENTA SUPORTE DE ARMAZENAMENTO DE CHAVES PRATA,"","","",0,2
3,AUTORIZADA ATACADO,ada4785c-5bd8-4bf7-beb3-79d94ff20863,FERRAMENTA SUPORTE FIO DE SOLDA NO:208,"","","",0,2
3,AUTORIZADA ATACADO,b6af45b0-7f29-485a-a7b2-ce4f00ef99cc,FERRAMENTA SUPORTE GIRATORIO PLACA CI UNIVERSAL WYLIE K18,"","","",0,1
3,AUTORIZADA ATACADO,338d0c24-e2a3-4428-ad10-38746ad9d7a8,FERRAMENTA SUPORTE INTERPOSER IPHONE X AO 16PM WYLIE K31,WYLIE,"","",0,1
3,AUTORIZADA ATACADO,5e6b75c7-4741-470c-8a9b-05910d96ec15,FERRAMENTA SUPORTE ISOCKET MEGA IDEA SÉRIES 14,IMENSO ,"","",0,1
3,AUTORIZADA ATACADO,78c0f909-ba8e-4dd5-8014-b2dc8856dfb6,FERRAMENTA SUPORTE ISOCKET SÉRIES 13 WYLLIE,IMENSO ,"","",0,1
3,AUTORIZADA ATACADO,9807335a-1fa5-4a60-992d-0df2baaca1da,FERRAMENTA SUPORTE ISOCKET SÉRIES 15 E-SIM WYLIE,IMENSO ,"","",0,1
3,AUTORIZADA ATACADO,8f41abe8-e3ed-4e2a-b56a-3df222c501a7,FERRAMENTA SUPORTE PARA PLACA UNIVERSAL ROTARY 360º WYLIE WL-188,"","","",0,1
3,AUTORIZADA ATACADO,ca608daa-4b64-46dc-a8a4-2d75e81b2386,FERRAMENTA SUPORTE REMOVER TELA 360º WYLIE WL-135A,"","","",0,2
3,AUTORIZADA ATACADO,560204d8-7a4f-4e55-93ad-78b5cfea4e34,FERRAMENTA SUPORTE REMOVER TELA WL-728 WYLIE,WYLIE,"","",0,1
3,AUTORIZADA ATACADO,af5cd989-3944-4358-a665-4339410c70ee,FERRAMENTA SUPORTE SOLDAGEM FLEX DE BATERIA WL-853A WYLIE,WYLIE,"","",0,3
3,AUTORIZADA ATACADO,cc842a97-bd53-42e0-bee3-bc59ec27c5dd,FERRAMENTA TESOURA CERAMICA,"","","",0,1
3,AUTORIZADA ATACADO,4d3e6ec9-7d5d-42bd-a626-80c116e3a7f0,FERRAMENTA TINTA CONDUTIVA WL 130 WYLIE,"","","",0,11
3,AUTORIZADA ATACADO,75235ec4-eacb-4a5c-8108-94608c53a653,FERRAMENTA VENTOSA WYLIE WL-404 LARANJA,"","","",0,1
3,AUTORIZADA ATACADO,43807538-3095-462a-ac83-e5d3178d83c8,MAQUINA ESTACAO DE RETRABALHO 858D+ KAILIWEI,KAILIWEI,"","",0,1
3,AUTORIZADA ATACADO,7b9926f1-062f-4b21-8bd4-d222b05c93e3,MAQUINA ESTACAO DE RETRABALHO ATTEN ST-862D 220V,QUICK,"","",0,1
3,AUTORIZADA ATACADO,f7f442e8-75a5-47a6-83b5-c5f2a69882e1,MAQUINA ESTACAO DE RETRABALHO/SOLDA 881D YAXUN,KAILIWEI,"","",0,1
3,AUTORIZADA ATACADO,887d03a5-842e-41fa-b32b-97075620eb01,MAQUINA ESTACAO DE SOLDA 950C 50W BAKON,KAILIWEI,"","",0,1
3,AUTORIZADA ATACADO,df4751c5-6dea-42cc-a5aa-ce2b3d7e73e8,MAQUINA ESTACAO DE SOLDA ATTEN ST-1203D 220V,QUICK,"","",0,1
3,AUTORIZADA ATACADO,3daa5fe0-f604-4d47-9a36-d8cebc292afc,MAQUINA ESTACAO DE SOLDA MECHANIC T210 220V,SUGON,"","",0,1
