loja_id,loja,produto_id,produto,marca,categoria,grupo,quantidade_minima,quantidade
3,AUTORIZADA ATACADO,2e330168-f6c8-4b96-a0ca-19e8aa5a2a64,TAMPA IPHONE 15 PLUS C/ARO VERDE,APPLE,"","",0,7
3,AUTORIZADA ATACADO,9cbd8318-c84d-4454-a5cc-d2788812f1bf,TAMPA IPHONE 8G PRETA,APPLE,"","",0,7
3,AUTORIZADA ATACADO,03a637a8-03c2-43ca-be13-75d83783f519,TAMPA SAMSUNG S22 BRANCA,SAMSUNG,"","",0,7
3,AUTORIZADA ATACADO,b3348b3a-63fd-4460-b33f-24b79eb47bc7,TAMPA SAMSUNG S25 ULTRA PRATA,SAMSUNG,"","",0,7
3,AUTORIZADA ATACADO,09c2e0f7-f5cc-4c04-8ad6-d446602731ba,TAMPA SAMSUNG S8 PRATA,SAMSUNG,"","",0,7
3,AUTORIZADA ATACADO,d39eca1a-d65e-4541-a37c-e0279e60b11e,TOUCH IPAD AIR 2 BRANCA,APPLE,"","",0,7
3,AUTORIZADA ATACADO,0308f806-9681-4a9d-8cf7-64191b7fd2de,VIDRO APPLE WATCH S4/S5/S6/SE 44MM PRETA,APPLE,"","",0,7
3,AUTORIZADA ATACADO,e826ad4a-06db-4936-92c9-3a79bae35d84,VIDRO IPAD IPAD MINI 4 BRANCA,G+OCA PRO,"","",0,7
3,AUTORIZADA ATACADO,4897d9e6-a3ee-443f-8e94-2f5dca6aced2,VIDRO IPHONE 16+ OCA PRETA,APPLE,"","",0,7
3,AUTORIZADA ATACADO,617be143-cf33-4fb7-bd5c-80f64b65c467,VIDRO MOTOROLA MOTO G04/G04S/G24/E14+ OCA PRETA,MOTOROLA,"","",0,7
3,AUTORIZADA ATACADO,c568ae2d-dfa8-4e1e-9d85-f1f3b232e3f4,VIDRO SAMSUNG T870/T875 TAB S7 + OCA PRETA,SAMSUNG,"","",0,7
3,AUTORIZADA ATACADO,330a6857-00ed-4dbd-9ba2-6192ed5c0a1a,VIDRO TOUCH IPHONE 11 PRO COM CI G+OCA PRETA,G+OCA PRO,"","",0,7
3,AUTORIZADA ATACADO,10dd7544-06dc-440d-8d79-b8f8eb1ce4c3,VIDRO XIAOMI MI 11T 5G/ MI 11T PRO+ OCA PRETA,XIAOMI,"","",0,7
3,AUTORIZADA ATACADO,7d37568a-48a8-4f15-8435-952214995d2e,ALCOOL ISOPROPILICO 1L,WYLIE,"","",0,6
3,AUTORIZADA ATACADO,01eb9cec-7a6c-4192-a007-ff7b56e99eea,BATERIA APPLE WATCH S2 38MM,APPLE,"","",0,6
3,AUTORIZADA ATACADO,43401636-c353-4d28-aa80-f0e78317c9b7,BATERIA IPAD 3/4 (A1416/A1430),APPLE,"","",5,6
3,AUTORIZADA ATACADO,9247c500-8098-496b-8830-47dd464d0a7b,BATERIA IPAD 5/6/7/8/9/ AIR 1 (A1474/A1475/A1476),APPLE,"","",5,6
3,AUTORIZADA ATACADO,5d4426d5-a27b-41c0-9571-87cfe0205824,BATERIA IPHONE FOXCONN SLIM 11 PRO MAX,APPLE,"","",0,6
3,AUTORIZADA ATACADO,6f415239-53f0-40c9-ab8e-4489a6df3e33,BATERIA IPHONE ORIGINAL 12/12PRO S/FLEX,APPLE,"","",0,6
3,AUTORIZADA ATACADO,258cfd48-dc01-4cb0-bc91-bcb0d9f35fcb,BATERIA MOTOROLA MOTO G5G PLUS/ G100 LZ50 SVC ORIGINAL,"","","",0,6
3,AUTORIZADA ATACADO,072f5e3f-08e1-4495-a192-ae1955bc28e6,BATERIA MOTOROLA ORIGINAL MOTO E22 NH40,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,340c7291-8abb-44da-a21b-2c44ae5e1edc,BATERIA MOTOROLA ORIGINAL MOTO EDGE PLUS LW50,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,2054dbb3-2096-4fb7-b51c-3e8941c8b634,BATERIA MOTOROLA ORIGINAL MOTO G04/G24/G34 5G QF50,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,36d8da74-f490-4ba6-bd8c-ef9e7f3dd849,BATERIA SAMSUNG GOLD A02/A12/A13 4G/A21/A21S/M12 BA217 (GE-108),SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,8dd2d404-fb04-412e-abe6-fd1097d41012,BATERIA SAMSUNG GOLD G530/G532/J2 PRO/J3/J5 BG530 (GE-700),SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,07ada9eb-9503-4ca6-b438-8eb73fc3944f,BATERIA SAMSUNG ORIGINAL A03 CORE SLC50,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,8de1f6de-4c83-4ba4-9563-c884b185a0dc,BATERIA XIAOMI ORIGINAL POCO F4 5G/REDMI K40S 5G BP49,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,7bc903c4-0813-4064-bf4f-1e184cd63e1f,BATERIA XIAOMI ORIGINAL REDMI NOTE 11 4G/11S/12S/PC M4 PRO 4G BN5D,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,e7c9a67d-5079-4af2-9543-f55cd1aa25fd,BATERIA XIAOMI ORIGINAL REDMI NOTE 11 PLUS BP47,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,7f6e2423-ec9f-4231-84c6-4c2551f4cf4a,BATERIA XIAOMI ORIGINAL REDMI NOTE 11 PRO 5G/POCO X4 PRO 5G BN5E,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,5d24ba0b-01a3-4e67-86f7-4c3beb3b6ffe,CARCACA IPHONE 12 S/FLEX AZUL,APPLE,"","",0,6
3,AUTORIZADA ATACADO,0544aa5e-ef3c-442b-8d75-5a16072cca7d,DISPLAY IPHONE 8 PLUS BRANCA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,521686c3-a1aa-4a2b-9871-d2479738b900,DISPLAY IPHONE 8 PLUS PREMIUM PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,89d2f6d0-f624-4e54-8a67-36dea446b955,DISPLAY IPHONE 8G BRANCA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,d11a0469-d2ea-485d-acb9-52c925736b7a,DISPLAY IPHONE 8G PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,49e5a512-2a1e-483e-ae48-26ce32a55d64,DISPLAY IPHONE INCELL 12/12 PRO SEM CI PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,7c0e20b5-83b7-464d-9b27-11c0cd7d9856,DISPLAY IPHONE JK 14 PRO MAX SEM CI PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,06c22244-e267-41fd-968d-c5582687ce6b,DISPLAY IPHONE JK 15 SEM CI PRETA,APPLE,"","",5,6
3,AUTORIZADA ATACADO,fcbe3486-7332-4fde-a969-84239edaf8fd,DISPLAY IPHONE MACAQUINHO 11 PRO OLED SEM CI PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,7d0ee72f-b707-46f4-80c7-b2cc45168672,DISPLAY IPHONE MACAQUINHO 15 PRO MAX OLED SEM CI PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,080d8c2e-b796-4a0b-8f1f-36065ced5561,DISPLAY IPHONE MACAQUINHO 16 PRO MAX OLED SEM CI PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,26b4a072-f9ee-448a-84d3-5259d4d550b6,DISPLAY IPHONE MACAQUINHO 8G PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,5d43b191-aa25-421b-bfbd-3f64b6b46eda,DISPLAY IPHONE OLED 14 PRO SEM CI PRETA,APPLE,"","",10,6
3,AUTORIZADA ATACADO,ea387f21-8bc3-4838-86e6-fc29b01eaaf8,DISPLAY IPHONE OLED X PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,745c8ce0-91ec-4caf-944c-bbc07f0c2a9a,DISPLAY MOTOROLA ORIGINAL MOTO E20 S/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,c469810f-3ce1-44f7-b98e-d14cade5d690,DISPLAY MOTOROLA ORIGINAL MOTO E40 C/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,eec9c84a-c37d-4194-90ae-61f1c868d97f,DISPLAY MOTOROLA ORIGINAL MOTO E7 C/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,e432e049-c016-4cc3-8f72-4441f5347e12,DISPLAY MOTOROLA ORIGINAL MOTO E7/E7 POWER S/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,45c03751-61c2-4b62-b242-3fa9eb35390d,DISPLAY MOTOROLA ORIGINAL MOTO EDGE 20 C/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,17dfee51-3332-4ce4-8834-63c4be3d8d86,DISPLAY MOTOROLA ORIGINAL MOTO G13/G23 C/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,42b121e7-6aa5-499d-a71f-02ab0d5a5cb2,DISPLAY MOTOROLA ORIGINAL MOTO G14 C/ARO PRETA,MOTOROLA,"","",5,6
3,AUTORIZADA ATACADO,9d77186d-f10b-42bc-b1cf-d1f4cdebacca,DISPLAY MOTOROLA ORIGINAL MOTO G200 PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,c05447fe-7826-4018-8921-b00f5e880c61,DISPLAY MOTOROLA ORIGINAL MOTO G31 C/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,c5c24b09-76dc-448c-8a2f-d119fd34274d,DISPLAY MOTOROLA ORIGINAL MOTO G42 S/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,8c0d276c-dade-4330-bb9a-8a4af359ba8a,DISPLAY MOTOROLA ORIGINAL MOTO G52 C/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,df9390b9-8d9d-43ee-a009-e2d9dbe0214a,DISPLAY MOTOROLA ORIGINAL MOTO G53 5G S/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,ebb53b35-04cb-4050-a66e-c37b4e5bcc54,DISPLAY MOTOROLA ORIGINAL MOTO G5G 5G PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,defaacf2-988a-496f-82e0-9e35552940a7,DISPLAY MOTOROLA ORIGINAL MOTO G5G PLUS/G100 PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,54e61743-8300-41b6-a0b0-dc7c7a3a765e,DISPLAY MOTOROLA ORIGINAL MOTO G60 C/ARO PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,870ea5f8-3823-4cc2-be8c-8827fe578608,DISPLAY MOTOROLA ORIGINAL MOTO G62 5G S/ARO (5500) PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,d6e58f5e-c172-4914-8b19-cdb353ac97dd,DISPLAY MOTOROLA ORIGINAL MOTO ONE HYPER PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,b559df30-d6f9-4441-b088-bddaf1219615,DISPLAY SAMSUNG MACAQUINHO S20 FE C/ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,858bf00c-70ce-4925-bf49-03c59d759ebe,DISPLAY SAMSUNG ORIGINAL A03 CORE A032 C/ ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,4e3bd3a0-e346-4368-bd03-ffa32f5b3a8b,DISPLAY SAMSUNG ORIGINAL A05S A057 S/ ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,501b8abb-271d-459c-84f7-74c661cb70f7,DISPLAY SAMSUNG ORIGINAL A10S A107 S/ ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,d9c9c26e-a5bb-475b-8416-641636ac5026,DISPLAY SAMSUNG ORIGINAL A30S A307 C/ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,8dd08828-a2f5-4c1b-861a-2b6d34d3e097,DISPLAY SAMSUNG ORIGINAL A51 A515 C/ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,e342075d-6124-4e60-83df-5bfd71a7f10f,DISPLAY SAMSUNG ORIGINAL A56 5G A566 C/ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,ed075253-ac90-4832-956f-14b0cfee2465,DISPLAY SAMSUNG ORIGINAL S20 C/ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,dc6b8ae9-7533-4af0-a487-8a8f7c65041d,DISPLAY SAMSUNG ORIGINAL S20 FE G780 C/ARO PRETA,SAMSUNG,"","",8,6
3,AUTORIZADA ATACADO,1fc4e6e6-d378-42a7-8f38-5c7fac7839bc,DISPLAY SAMSUNG ORIGINAL S21 ULTRA G998 C/ARO PRETA,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,b6560a98-33cb-407a-a45b-f30b8fbbaf3c,DISPLAY XIAOMI MACAQUINHO REDMI NOTE 12 4G C/ARO PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,86c0a4dc-3d15-4027-b0e7-e5d804fbe256,DISPLAY XIAOMI ORIGINAL REDMI 10C C/ARO PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,6dc097ef-7fd6-409c-8849-b825b986f1b3,DISPLAY XIAOMI ORIGINAL REDMI 15C/ POCO C85 S/ARO PRETA,XIAOMI,"","",5,6
3,AUTORIZADA ATACADO,3abffdfc-8be7-46b7-8515-3ec9d67f97d2,DISPLAY XIAOMI ORIGINAL REDMI NOTE 10 5G/POCO M3 PRO 5G PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,0ce41562-a2cf-45cc-b561-bb4b4e24e07d,DISPLAY XIAOMI ORIGINAL REDMI NOTE 7/NOTE 7 PRO S/ARO PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,3ae600a8-c0a2-45a0-b952-7a4b780d6a71,DISPLAY XIAOMI ORIGINAL REDMI NOTE 8 C/ARO PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,64380862-4792-4918-b8d1-11e35ed85cef,FERRAMENTA CHAVE T6 TORX WYLIE T700 PROMOÇÃO,WYLIE,"","",0,6
3,AUTORIZADA ATACADO,f1a3d95f-4c18-4c55-a4f6-3da3c373daf2,FERRAMENTA FITA ALUMINIO TERMICA 20MM WYLIE 320,WYLIE,"","",0,6
3,AUTORIZADA ATACADO,ead24cbc-1d4e-445e-a559-491a39957a71,FERRAMENTA FLUXO DE SOLDA PASTOSO 559 10CC WYLIE WL-559,WYLIE,"","",0,6
3,AUTORIZADA ATACADO,7570f025-1644-4495-8c17-7d5f4f5621e7,FERRAMENTA PONTA FERRO DE SOLDA C115-IS CURVA,"","","",0,6
3,AUTORIZADA ATACADO,460f212b-1aaf-415b-97fb-9e58d9328439,FLEX CAMERA FRONTAL ORIGINAL IPHONE 8 PLUS,APPLE,"","",0,6
3,AUTORIZADA ATACADO,4475efbb-86b1-4778-92e6-322648df1d21,FLEX CAMERA TRASEIRA ORIGINAL IPHONE 8G,APPLE,"","",0,6
3,AUTORIZADA ATACADO,161f6a22-28aa-4c36-8060-b0b713fda77a,FLEX CONECTOR CARGA GOLD IPHONE 15 PRO MAX PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,b13f6a86-8fc8-4649-b1b9-37983191da4b,FLEX CONECTOR CARGA IPHONE 11 PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,23c1371c-c2a4-4b47-8025-a46edd1dbbba,FLEX CONECTOR CARGA MOTOROLA MOTO E13,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,5815f032-0035-42fb-988e-d9c759348643,FLEX CONECTOR CARGA MOTOROLA MOTO EDGE 50 PRO,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,f66aaf7b-5f89-435f-bfbd-d4178e67bb29,FLEX CONECTOR CARGA MOTOROLA MOTO G100,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,65e8dc31-ee67-4d34-bb0e-2dfe1f505ab8,FLEX CONECTOR CARGA MOTOROLA MOTO G22,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,5b54f33e-900c-4030-a36f-88d546ea9df4,FLEX CONECTOR CARGA MOTOROLA MOTO G34,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,8a0cab53-e7f0-43de-9bfa-a1a313128d9b,FLEX CONECTOR CARGA MOTOROLA MOTO G53 5G,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,c505b3bf-831a-451b-aea7-9bc3e36c4969,FLEX CONECTOR CARGA MOTOROLA MOTO G62 5G,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,1a97d4b8-dea7-497b-ac09-29a42591dab5,FLEX CONECTOR CARGA MOTOROLA MOTO G73,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,f679b778-b5b8-4f70-8f43-4902ecc8c022,FLEX CONECTOR CARGA ORIGINAL SAMSUNG NOTE 10 N970F,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,e7e4108b-2b6e-4db9-ad36-e0815a25753e,FLEX CONECTOR CARGA ORIGINAL SAMSUNG S21 PLUS G996B,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,e95e41b5-dfc3-4bfd-b98b-c4dbe20e887f,FLEX CONECTOR CARGA SAMSUNG A03,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,dd53ab83-a885-4ab7-98b0-4f97cf8ca024,FLEX CONECTOR CARGA SAMSUNG A05,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,80d0230b-4010-4848-afb0-26fd64b53bf1,FLEX CONECTOR CARGA SAMSUNG A35 5G,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,facf835d-6458-4fc5-a60e-011da65095d7,FLEX CONECTOR CARGA SAMSUNG A51,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,94c3c1a7-f887-4cc4-b6da-bdddc27b7d1b,FLEX CONECTOR CARGA SAMSUNG A72 5G,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,afde6949-ecec-49cc-a5d2-e6cc9ebe1b78,FLEX CONECTOR CARGA SAMSUNG M51/M62,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,6435a29e-1159-4c15-b792-ac4b385efcc1,FLEX CONECTOR CARGA SAMSUNG T290/T295,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,0cc72c96-0ad4-4a48-a26b-61c3966106a7,FLEX CONECTOR CARGA XIAOMI MI 8 LITE PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,52ad3130-d7fc-4514-83ac-85ede57facf8,FLEX FLASH ORIGINAL IPHONE 14 PRO MAX,APPLE,"","",0,6
3,AUTORIZADA ATACADO,ed1ecbbd-4324-466c-beeb-3cfdfab26176,FLEX PLACA SUB CARGA SAMSUNG A15,SAMSUNG,"","",0,6
3,AUTORIZADA ATACADO,e1cdf60c-d969-4c01-b346-b8c2925df9f4,FLEX POWER IPHONE XS MAX,APPLE,"","",0,6
3,AUTORIZADA ATACADO,d1745d1b-a064-4d3d-bcd0-657220e00e7e,TAG JC FACE ID IPHONE 12/12 PRO,APPLE,"","",0,6
3,AUTORIZADA ATACADO,78dcf928-22a5-4afe-8d7e-5515874b24d2,TAMPA IPHONE 15 C/ARO PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,9d272422-138f-4495-aada-1918f68ef683,TAMPA IPHONE 15 C/ARO VERDE,APPLE,"","",0,6
3,AUTORIZADA ATACADO,da20b6e9-b825-42fc-ace0-085dcbd2c0b9,TAMPA IPHONE 15 PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,efd06868-5304-431e-844d-916223788e88,TAMPA IPHONE 8 PLUS PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,a66d65f9-737f-4ca2-a8e0-a0fc826e51ee,TAMPA IPHONE X PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,6e18fee6-4dda-481e-9f48-df4e5e2e33c1,TOUCH IPAD 7/8/9 PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,fb2a064b-44b0-4cc8-9db2-29878a26ac4c,TOUCH IPAD AIR 3 PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,59b96286-41e4-4dce-a2b3-3c1f4b373532,VIDRO IPAD AIR 3/PRO 10.5 BRANCA,G+OCA PRO,"","",0,6
3,AUTORIZADA ATACADO,c5787438-487f-4dac-b549-55dc5c87a4f0,VIDRO IPAD IPAD MINI 6 PRETA,G+OCA PRO,"","",0,6
3,AUTORIZADA ATACADO,fa55b4a0-0cdb-4f9c-8cba-26479243ed85,VIDRO IPHONE 11 C/ARO+ OCA PRETA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,e0ad6917-7457-4536-b0c7-ec36797e6fef,VIDRO IPHONE 8G+ OCA BRANCA,APPLE,"","",0,6
3,AUTORIZADA ATACADO,dfde6723-912c-46a4-9e5a-9dcff1e1acbd,VIDRO MOTOROLA MOTO E13+ OCA PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,524af5eb-334f-4349-bd72-c8da019f6396,VIDRO MOTOROLA MOTO G84+ OCA PRETA,MOTOROLA,"","",0,6
3,AUTORIZADA ATACADO,52ee70ab-305f-47e3-bd7a-32fdf328e833,VIDRO SAMSUNG X210/X215/X216 TAB A9 PLUS + OCA PRETA,G+OCA PRO,"","",0,6
3,AUTORIZADA ATACADO,8e5a03fb-12df-4390-ab77-1cfd44e6c7d8,VIDRO SAMSUNG X610/X616 TAB S9 FE PLUS+ OCA PRETA,G+OCA PRO,"","",0,6
3,AUTORIZADA ATACADO,0e72a64c-892c-45b1-9268-57fcdcde1728,VIDRO XIAOMI REDMI 9A/9C/9I/10A/POCO C3+ OCA PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,12ab7388-7f5f-46b4-b575-eae09f68fc43,VIDRO XIAOMI REDMI 9T/REDMI NOTE 9 4G/POCO M3+ OCA PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,a07e461c-41df-4669-8ffb-10901418dcc5,VIDRO XIAOMI REDMI NOTE 11T PRO/ NOTE 11T PRO PLUS/ POCO X4 GT + OCA PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,6838a5ac-5d4a-4b6b-95cb-bf8ddacf5a07,VIDRO XIAOMI REDMI NOTE 14 4G 5G/ POCO M7 PRO 5G PRETA,XIAOMI,"","",0,6
3,AUTORIZADA ATACADO,89ed6521-8d41-4098-a63e-a34658ec0ad1,BATERIA IPAD AIR 2 (A1566/A1567),APPLE,"","",10,5
3,AUTORIZADA ATACADO,d9532720-e199-41b2-aa1e-e07411bad21f,BATERIA IPAD MINI 2/3 (A1489/A1490/A1599/A1600),APPLE,"","",0,5
3,AUTORIZADA ATACADO,31c5b210-d559-4324-9f24-f05705cc3f61,BATERIA IPHONE 12 PRO MAX JCID PROGRAMAVEL,JCID,"","",0,5
3,AUTORIZADA ATACADO,fa138d22-8a8b-4da8-a99c-40278f04be57,BATERIA IPHONE 13 PRO JCID PROGRAMAVEL,JCID,"","",0,5
3,AUTORIZADA ATACADO,1dc85e5e-17c6-4498-b87e-3348a48233cf,BATERIA IPHONE 13 PRO MAX JCID PROGRAMAVEL,JCID,"","",0,5
3,AUTORIZADA ATACADO,e12ef458-2a56-4bd2-993a-d1c5ae9ca0fa,BATERIA IPHONE 14 JCID PROGRAMAVEL,JCID,"","",0,5
3,AUTORIZADA ATACADO,1d9fd5bb-719d-4853-bd67-5db4743a2aa7,BATERIA IPHONE 14 PRO JCID PROGRAMAVEL,JCID,"","",0,5
3,AUTORIZADA ATACADO,1ae9d95f-5e2e-4c03-a19a-29cb00da35bd,BATERIA IPHONE 14 PRO MAX JCID PROGRAMAVEL,JCID,"","",0,5
3,AUTORIZADA ATACADO,bd754acb-c783-4543-b6fe-f60377b95390,BATERIA IPHONE FOXCONN BLACK 15,APPLE,"","",0,5
3,AUTORIZADA ATACADO,85a93936-e4e8-4773-85a1-d83382c29969,BATERIA IPHONE FOXCONN BLACK 16 PRO,APPLE,"","",0,5
3,AUTORIZADA ATACADO,48c3d6de-de8f-4aeb-b1c8-a2633819100e,BATERIA IPHONE FOXCONN BLACK 16 PRO MAX,APPLE,"","",0,5
3,AUTORIZADA ATACADO,4e9a2a06-ec2e-43b6-a4e3-7002bc2d74db,BATERIA IPHONE FOXCONN SLIM 13 PRO ,APPLE,"","",30,5
3,AUTORIZADA ATACADO,acf98f14-99af-4aba-b8b1-74a6f1ee2c73,BATERIA IPHONE GOLD 14 PLUS (GE-893) C/FLEX,APPLE,"","",0,5
3,AUTORIZADA ATACADO,0b752589-da82-4c71-a7de-9b16fca604b2,BATERIA MOTOROLA GOLD MOTO EDGE 20 LITE NT50 (GE-929),MOTOROLA,"","",0,5
3,AUTORIZADA ATACADO,a8242087-4bad-4624-aa55-249401974a77,BATERIA MOTOROLA MOTO G71 NG50 SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,67ce1d8c-2b1a-477e-afdf-dba8432a11f1,BATERIA MOTOROLA MOTO G73 PV50 SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,fba42c58-556f-474d-9231-697fa4c91e0e,BATERIA MOTOROLA MOTO G84 QB50 SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,a5137ca5-fe33-4946-9f64-81714d61b737,BATERIA MOTOROLA MOTO ONE VISION/ ONE ACTION KR40 SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,8a1984df-9cbb-45c8-b22e-347beb9671ed,BATERIA MOTOROLA PRIME ENERGY MOTO G8/G8 PLAY/E7/ONE MACRO KG40,MOTOROLA,"","",0,5
3,AUTORIZADA ATACADO,e22f48f5-9b0d-4434-a115-98e764593da8,BATERIA SAMSUNG A02S/ A03S/ A03/ A04/ A04E HQ-50S/ SLC-50 SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,c13dc48c-5913-4f21-8b52-b2a7b0c24a0a,BATERIA SAMSUNG A20/ A30/ A30S/ A50 BA505 SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,37b949af-1f7f-4730-829d-cc3df8a0d945,BATERIA SAMSUNG A24 BA245 SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,8259d73c-e892-433a-ac61-f94d71687b96,BATERIA SAMSUNG GOLD J7 PRO/A7 2017 BJ730 (GE-138),SAMSUNG,"","",0,5
3,AUTORIZADA ATACADO,c933e93a-eea0-4eb0-80fc-f4fd59d57635,BATERIA SAMSUNG M55 5G HQ-6887NAS SVC ORIGINAL,"","","",0,5
3,AUTORIZADA ATACADO,f29c50db-1818-4d19-b829-c852446c6b17,BATERIA SAMSUNG ORIGINAL A14 5G/M53 BA146,SAMSUNG,"","",0,5
3,AUTORIZADA ATACADO,5438dac8-23a4-4d1c-a8fe-9a872ead5d22,BATERIA SAMSUNG ORIGINAL A70 BA705,SAMSUNG,"","",0,5
3,AUTORIZADA ATACADO,1dccae94-dad0-4990-a433-399dc3b51907,BATERIA SAMSUNG ORIGINAL S10 LITE BA907,SAMSUNG,"","",0,5
3,AUTORIZADA ATACADO,a54a61c4-10e5-4ba3-ae7e-26f352a461a3,BATERIA XIAOMI GOLD POCO M4 PRO 5G/REDMI NOTE 11 5G/11T BN5C (GE484),XIAOMI,"","",0,5
3,AUTORIZADA ATACADO,ffa2d183-5d0c-4b6a-9a5a-df12b5214e8b,BATERIA XIAOMI ORIGINAL REDMI NOTE 12 PRO/NOTE12T/POCO X5 PRO 5G BP4K,XIAOMI,"","",0,5
